target_id,rep_id,product_id,fy,quarter,target_qty,target_value_inr
TGT-2025Q1-REP021-CARD03,REP-021,PRD-CARD-03,2025,Q1,84,45410
TGT-2025Q1-REP021-RESP01,REP-021,PRD-RESP-01,2025,Q1,320,37754
TGT-2025Q1-REP021-GI02,REP-021,PRD-GI-02,2025,Q1,259,45165
TGT-2025Q1-REP021-GI01,REP-021,PRD-GI-01,2025,Q1,222,15591
TGT-2025Q2-REP021-CARD01,REP-021,PRD-CARD-01,2025,Q2,528,145551
TGT-2025Q2-REP021-DIAB01,REP-021,PRD-DIAB-01,2025,Q2,453,43456
TGT-2025Q2-REP021-CARD03,REP-021,PRD-CARD-03,2025,Q2,84,45410
TGT-2025Q2-REP021-RESP01,REP-021,PRD-RESP-01,2025,Q2,320,37754
TGT-2025Q2-REP021-GI02,REP-021,PRD-GI-02,2025,Q2,259,45165
TGT-2025Q2-REP021-GI01,REP-021,PRD-GI-01,2025,Q2,222,15591
TGT-2024Q1-REP022-RESP01,REP-022,PRD-RESP-01,2024,Q1,234,28037
TGT-2024Q1-REP022-CARD03,REP-022,PRD-CARD-03,2024,Q1,589,147086
TGT-2024Q1-REP022-CARD02,REP-022,PRD-CARD-02,2024,Q1,423,93281
TGT-2024Q1-REP022-DIAB01,REP-022,PRD-DIAB-01,2024,Q1,630,59089
TGT-2024Q1-REP022-GI01,REP-022,PRD-GI-01,2024,Q1,428,30352
TGT-2024Q1-REP022-GI03,REP-022,PRD-GI-03,2024,Q1,427,51657
TGT-2024Q2-REP022-RESP01,REP-022,PRD-RESP-01,2024,Q2,234,28037
TGT-2024Q2-REP022-CARD03,REP-022,PRD-CARD-03,2024,Q2,589,147086
TGT-2024Q2-REP022-CARD02,REP-022,PRD-CARD-02,2024,Q2,423,93281
TGT-2024Q2-REP022-DIAB01,REP-022,PRD-DIAB-01,2024,Q2,630,59089
TGT-2024Q2-REP022-GI01,REP-022,PRD-GI-01,2024,Q2,428,30352
TGT-2024Q2-REP022-GI03,REP-022,PRD-GI-03,2024,Q2,427,51657
TGT-2024Q3-REP022-RESP01,REP-022,PRD-RESP-01,2024,Q3,234,28037
TGT-2024Q3-REP022-CARD03,REP-022,PRD-CARD-03,2024,Q3,589,147086
TGT-2024Q3-REP022-CARD02,REP-022,PRD-CARD-02,2024,Q3,423,93281
TGT-2024Q3-REP022-DIAB01,REP-022,PRD-DIAB-01,2024,Q3,630,59089
TGT-2024Q3-REP022-GI01,REP-022,PRD-GI-01,2024,Q3,428,30352
TGT-2024Q3-REP022-GI03,REP-022,PRD-GI-03,2024,Q3,427,51657
TGT-2024Q4-REP022-RESP01,REP-022,PRD-RESP-01,2024,Q4,234,28037
TGT-2024Q4-REP022-CARD03,REP-022,PRD-CARD-03,2024,Q4,589,147086
TGT-2024Q4-REP022-CARD02,REP-022,PRD-CARD-02,2024,Q4,423,93281
TGT-2024Q4-REP022-DIAB01,REP-022,PRD-DIAB-01,2024,Q4,630,59089
TGT-2024Q4-REP022-GI01,REP-022,PRD-GI-01,2024,Q4,428,30352
TGT-2024Q4-REP022-GI03,REP-022,PRD-GI-03,2024,Q4,427,51657
TGT-2025Q1-REP022-RESP01,REP-022,PRD-RESP-01,2025,Q1,378,45001
TGT-2025Q1-REP022-CARD03,REP-022,PRD-CARD-03,2025,Q1,65,36032
TGT-2025Q1-REP022-CARD02,REP-022,PRD-CARD-02,2025,Q1,408,90241
TGT-2025Q1-REP022-DIAB01,REP-022,PRD-DIAB-01,2025,Q1,329,31138
TGT-2025Q1-REP022-GI01,REP-022,PRD-GI-01,2025,Q1,411,29116
TGT-2025Q1-REP022-GI03,REP-022,PRD-GI-03,2025,Q1,44,18867
TGT-2025Q2-REP022-RESP01,REP-022,PRD-RESP-01,2025,Q2,378,45001
TGT-2025Q2-REP022-CARD03,REP-022,PRD-CARD-03,2025,Q2,65,36032
TGT-2025Q2-REP022-CARD02,REP-022,PRD-CARD-02,2025,Q2,408,90241
TGT-2025Q2-REP022-DIAB01,REP-022,PRD-DIAB-01,2025,Q2,329,31138
TGT-2025Q2-REP022-GI01,REP-022,PRD-GI-01,2025,Q2,411,29116
TGT-2025Q2-REP022-GI03,REP-022,PRD-GI-03,2025,Q2,44,18867
TGT-2025Q3-REP022-RESP01,REP-022,PRD-RESP-01,2025,Q3,378,45001
TGT-2025Q3-REP022-CARD03,REP-022,PRD-CARD-03,2025,Q3,65,36032
TGT-2025Q3-REP022-CARD02,REP-022,PRD-CARD-02,2025,Q3,408,90241
TGT-2025Q3-REP022-DIAB01,REP-022,PRD-DIAB-01,2025,Q3,329,31138
TGT-2025Q3-REP022-GI01,REP-022,PRD-GI-01,2025,Q3,411,29116
TGT-2025Q3-REP022-GI03,REP-022,PRD-GI-03,2025,Q3,44,18867
TGT-2025Q4-REP022-RESP01,REP-022,PRD-RESP-01,2025,Q4,378,45001
TGT-2025Q4-REP022-CARD03,REP-022,PRD-CARD-03,2025,Q4,65,36032
TGT-2025Q4-REP022-CARD02,REP-022,PRD-CARD-02,2025,Q4,408,90241
TGT-2025Q4-REP022-DIAB01,REP-022,PRD-DIAB-01,2025,Q4,329,31138
TGT-2025Q4-REP022-GI01,REP-022,PRD-GI-01,2025,Q4,411,29116
TGT-2025Q4-REP022-GI03,REP-022,PRD-GI-03,2025,Q4,44,18867
TGT-2024Q3-REP023-RESP03,REP-023,PRD-RESP-03,2024,Q3,364,68265
TGT-2024Q3-REP023-RESP02,REP-023,PRD-RESP-02,2024,Q3,364,68265
TGT-2024Q3-REP023-DIAB03,REP-023,PRD-DIAB-03,2024,Q3,566,134661
TGT-2024Q3-REP023-RESP01,REP-023,PRD-RESP-01,2024,Q3,364,68265
TGT-2024Q3-REP023-GI02,REP-023,PRD-GI-02,2024,Q3,402,48567
TGT-2024Q3-REP023-GI01,REP-023,PRD-GI-01,2024,Q3,402,48567
TGT-2024Q4-REP023-RESP03,REP-023,PRD-RESP-03,2024,Q4,364,68265
TGT-2024Q4-REP023-RESP02,REP-023,PRD-RESP-02,2024,Q4,364,68265
TGT-2024Q4-REP023-DIAB03,REP-023,PRD-DIAB-03,2024,Q4,566,134661
TGT-2024Q4-REP023-RESP01,REP-023,PRD-RESP-01,2024,Q4,364,68265
TGT-2024Q4-REP023-GI02,REP-023,PRD-GI-02,2024,Q4,402,48567
TGT-2024Q4-REP023-GI01,REP-023,PRD-GI-01,2024,Q4,402,48567
TGT-2025Q1-REP023-RESP03,REP-023,PRD-RESP-03,2025,Q1,293,54499
TGT-2025Q1-REP023-RESP02,REP-023,PRD-RESP-02,2025,Q1,67,16445
TGT-2025Q1-REP023-DIAB03,REP-023,PRD-DIAB-03,2025,Q1,10,3190
TGT-2025Q1-REP023-RESP01,REP-023,PRD-RESP-01,2025,Q1,163,19428
TGT-2025Q1-REP023-GI02,REP-023,PRD-GI-02,2025,Q1,148,26149
TGT-2025Q1-REP023-GI01,REP-023,PRD-GI-01,2025,Q1,23,1626
TGT-2025Q2-REP023-RESP03,REP-023,PRD-RESP-03,2025,Q2,293,54499
TGT-2025Q2-REP023-RESP02,REP-023,PRD-RESP-02,2025,Q2,67,16445
TGT-2025Q2-REP023-DIAB03,REP-023,PRD-DIAB-03,2025,Q2,10,3190
TGT-2025Q2-REP023-RESP01,REP-023,PRD-RESP-01,2025,Q2,163,19428
TGT-2025Q2-REP023-GI02,REP-023,PRD-GI-02,2025,Q2,148,26149
TGT-2025Q2-REP023-GI01,REP-023,PRD-GI-01,2025,Q2,23,1626
TGT-2024Q1-REP024-DIAB01,REP-024,PRD-DIAB-01,2024,Q1,200,18973
TGT-2024Q1-REP024-DIAB03,REP-024,PRD-DIAB-03,2024,Q1,504,119971
TGT-2024Q1-REP024-GI01,REP-024,PRD-GI-01,2024,Q1,78,5614
TGT-2024Q1-REP024-CARD03,REP-024,PRD-CARD-03,2024,Q1,493,123200
TGT-2024Q1-REP024-RESP03,REP-024,PRD-RESP-03,2024,Q1,324,60818
TGT-2024Q1-REP024-RESP01,REP-024,PRD-RESP-01,2024,Q1,92,10699
TGT-2024Q2-REP024-DIAB01,REP-024,PRD-DIAB-01,2024,Q2,200,18973
TGT-2024Q2-REP024-DIAB03,REP-024,PRD-DIAB-03,2024,Q2,504,119971
TGT-2024Q2-REP024-GI01,REP-024,PRD-GI-01,2024,Q2,78,5614
TGT-2024Q2-REP024-CARD03,REP-024,PRD-CARD-03,2024,Q2,493,123200
TGT-2024Q2-REP024-RESP03,REP-024,PRD-RESP-03,2024,Q2,324,60818
TGT-2024Q2-REP024-RESP01,REP-024,PRD-RESP-01,2024,Q2,92,10699
TGT-2024Q3-REP024-DIAB01,REP-024,PRD-DIAB-01,2024,Q3,200,18973
TGT-2024Q3-REP024-DIAB03,REP-024,PRD-DIAB-03,2024,Q3,504,119971
TGT-2024Q3-REP024-GI01,REP-024,PRD-GI-01,2024,Q3,78,5614
TGT-2024Q3-REP024-CARD03,REP-024,PRD-CARD-03,2024,Q3,493,123200
TGT-2024Q3-REP024-RESP03,REP-024,PRD-RESP-03,2024,Q3,324,60818
TGT-2024Q3-REP024-RESP01,REP-024,PRD-RESP-01,2024,Q3,92,10699
TGT-2024Q4-REP024-DIAB01,REP-024,PRD-DIAB-01,2024,Q4,200,18973
TGT-2024Q4-REP024-DIAB03,REP-024,PRD-DIAB-03,2024,Q4,504,119971
TGT-2024Q4-REP024-GI01,REP-024,PRD-GI-01,2024,Q4,78,5614
TGT-2024Q4-REP024-CARD03,REP-024,PRD-CARD-03,2024,Q4,493,123200
TGT-2024Q4-REP024-RESP03,REP-024,PRD-RESP-03,2024,Q4,324,60818
TGT-2024Q4-REP024-RESP01,REP-024,PRD-RESP-01,2024,Q4,92,10699
TGT-2025Q1-REP024-DIAB01,REP-024,PRD-DIAB-01,2025,Q1,603,57382
TGT-2025Q1-REP024-DIAB03,REP-024,PRD-DIAB-03,2025,Q1,10,3240
TGT-2025Q1-REP024-GI01,REP-024,PRD-GI-01,2025,Q1,212,15088
TGT-2025Q1-REP024-CARD03,REP-024,PRD-CARD-03,2025,Q1,63,34330
TGT-2025Q1-REP024-RESP03,REP-024,PRD-RESP-03,2025,Q1,261,48554
TGT-2025Q1-REP024-RESP01,REP-024,PRD-RESP-01,2025,Q1,318,37749
TGT-2025Q2-REP024-DIAB01,REP-024,PRD-DIAB-01,2025,Q2,603,57382
TGT-2025Q2-REP024-DIAB03,REP-024,PRD-DIAB-03,2025,Q2,10,3240
TGT-2025Q2-REP024-GI01,REP-024,PRD-GI-01,2025,Q2,212,15088
TGT-2025Q2-REP024-CARD03,REP-024,PRD-CARD-03,2025,Q2,63,34330
TGT-2025Q2-REP024-RESP03,REP-024,PRD-RESP-03,2025,Q2,261,48554
TGT-2025Q2-REP024-RESP01,REP-024,PRD-RESP-01,2025,Q2,318,37749
TGT-2025Q3-REP024-DIAB01,REP-024,PRD-DIAB-01,2025,Q3,603,57382
TGT-2025Q3-REP024-DIAB03,REP-024,PRD-DIAB-03,2025,Q3,10,3240
TGT-2025Q3-REP024-GI01,REP-024,PRD-GI-01,2025,Q3,212,15088
TGT-2025Q3-REP024-CARD03,REP-024,PRD-CARD-03,2025,Q3,63,34330
TGT-2025Q3-REP024-RESP03,REP-024,PRD-RESP-03,2025,Q3,261,48554
TGT-2025Q3-REP024-RESP01,REP-024,PRD-RESP-01,2025,Q3,318,37749
TGT-2025Q4-REP024-DIAB01,REP-024,PRD-DIAB-01,2025,Q4,603,57382
TGT-2025Q4-REP024-DIAB03,REP-024,PRD-DIAB-03,2025,Q4,10,3240
TGT-2025Q4-REP024-GI01,REP-024,PRD-GI-01,2025,Q4,212,15088
TGT-2025Q4-REP024-CARD03,REP-024,PRD-CARD-03,2025,Q4,63,34330
TGT-2025Q4-REP024-RESP03,REP-024,PRD-RESP-03,2025,Q4,261,48554
TGT-2025Q4-REP024-RESP01,REP-024,PRD-RESP-01,2025,Q4,318,37749
TGT-2024Q1-REP025-GI03,REP-025,PRD-GI-03,2024,Q1,358,43268
TGT-2024Q1-REP025-GI01,REP-025,PRD-GI-01,2024,Q1,471,33101
TGT-2024Q1-REP025-DIAB03,REP-025,PRD-DIAB-03,2024,Q1,504,119971
TGT-2024Q1-REP025-CARD01,REP-025,PRD-CARD-01,2024,Q1,499,138676
TGT-2024Q1-REP025-RESP01,REP-025,PRD-RESP-01,2024,Q1,232,27462
TGT-2024Q1-REP025-RESP02,REP-025,PRD-RESP-02,2024,Q1,306,77360
TGT-2024Q2-REP025-GI03,REP-025,PRD-GI-03,2024,Q2,358,43268
TGT-2024Q2-REP025-GI01,REP-025,PRD-GI-01,2024,Q2,471,33101
TGT-2024Q2-REP025-DIAB03,REP-025,PRD-DIAB-03,2024,Q2,504,119971
TGT-2024Q2-REP025-CARD01,REP-025,PRD-CARD-01,2024,Q2,499,138676
TGT-2024Q2-REP025-RESP01,REP-025,PRD-RESP-01,2024,Q2,232,27462
TGT-2024Q2-REP025-RESP02,REP-025,PRD-RESP-02,2024,Q2,306,77360
TGT-2024Q3-REP025-GI03,REP-025,PRD-GI-03,2024,Q3,358,43268
TGT-2024Q3-REP025-GI01,REP-025,PRD-GI-01,2024,Q3,471,33101
TGT-2024Q3-REP025-DIAB03,REP-025,PRD-DIAB-03,2024,Q3,504,119971
TGT-2024Q3-REP025-CARD01,REP-025,PRD-CARD-01,2024,Q3,499,138676
TGT-2024Q3-REP025-RESP01,REP-025,PRD-RESP-01,2024,Q3,232,27462
TGT-2024Q3-REP025-RESP02,REP-025,PRD-RESP-02,2024,Q3,306,77360
TGT-2024Q4-REP025-GI03,REP-025,PRD-GI-03,2024,Q4,358,43268
TGT-2024Q4-REP025-GI01,REP-025,PRD-GI-01,2024,Q4,471,33101
TGT-2024Q4-REP025-DIAB03,REP-025,PRD-DIAB-03,2024,Q4,504,119971
TGT-2024Q4-REP025-CARD01,REP-025,PRD-CARD-01,2024,Q4,499,138676
TGT-2024Q4-REP025-RESP01,REP-025,PRD-RESP-01,2024,Q4,232,27462
TGT-2024Q4-REP025-RESP02,REP-025,PRD-RESP-02,2024,Q4,306,77360
TGT-2025Q1-REP025-GI03,REP-025,PRD-GI-03,2025,Q1,50,21912
TGT-2025Q1-REP025-GI01,REP-025,PRD-GI-01,2025,Q1,247,17637
TGT-2025Q1-REP025-DIAB03,REP-025,PRD-DIAB-03,2025,Q1,10,5089
TGT-2025Q1-REP025-CARD01,REP-025,PRD-CARD-01,2025,Q1,345,94393
TGT-2025Q1-REP025-RESP01,REP-025,PRD-RESP-01,2025,Q1,188,22288
TGT-2025Q1-REP025-RESP02,REP-025,PRD-RESP-02,2025,Q1,194,49733
TGT-2025Q2-REP025-GI03,REP-025,PRD-GI-03,2025,Q2,50,21912
TGT-2025Q2-REP025-GI01,REP-025,PRD-GI-01,2025,Q2,247,17637
TGT-2025Q2-REP025-DIAB03,REP-025,PRD-DIAB-03,2025,Q2,10,5089
TGT-2025Q2-REP025-CARD01,REP-025,PRD-CARD-01,2025,Q2,345,94393
TGT-2025Q2-REP025-RESP01,REP-025,PRD-RESP-01,2025,Q2,188,22288
TGT-2025Q2-REP025-RESP02,REP-025,PRD-RESP-02,2025,Q2,194,49733
TGT-2025Q3-REP025-GI03,REP-025,PRD-GI-03,2025,Q3,50,21912
TGT-2025Q3-REP025-GI01,REP-025,PRD-GI-01,2025,Q3,247,17637
TGT-2025Q3-REP025-DIAB03,REP-025,PRD-DIAB-03,2025,Q3,10,5089
TGT-2025Q3-REP025-CARD01,REP-025,PRD-CARD-01,2025,Q3,345,94393
TGT-2025Q3-REP025-RESP01,REP-025,PRD-RESP-01,2025,Q3,188,22288
TGT-2025Q3-REP025-RESP02,REP-025,PRD-RESP-02,2025,Q3,194,49733
TGT-2025Q4-REP025-GI03,REP-025,PRD-GI-03,2025,Q4,50,21912
TGT-2025Q4-REP025-GI01,REP-025,PRD-GI-01,2025,Q4,247,17637
TGT-2025Q4-REP025-DIAB03,REP-025,PRD-DIAB-03,2025,Q4,10,5089
TGT-2025Q4-REP025-CARD01,REP-025,PRD-CARD-01,2025,Q4,345,94393
TGT-2025Q4-REP025-RESP01,REP-025,PRD-RESP-01,2025,Q4,188,22288
TGT-2025Q4-REP025-RESP02,REP-025,PRD-RESP-02,2025,Q4,194,49733
TGT-2024Q2-REP026-CARD02,REP-026,PRD-CARD-02,2024,Q2,508,126971
TGT-2024Q2-REP026-GI01,REP-026,PRD-GI-01,2024,Q2,369,44593
TGT-2024Q2-REP026-CARD03,REP-026,PRD-CARD-03,2024,Q2,508,126971
TGT-2024Q2-REP026-GI03,REP-026,PRD-GI-03,2024,Q2,369,44593
TGT-2024Q2-REP026-RESP01,REP-026,PRD-RESP-01,2024,Q2,334,62680
TGT-2024Q2-REP026-RESP02,REP-026,PRD-RESP-02,2024,Q2,334,62680
TGT-2024Q3-REP026-CARD02,REP-026,PRD-CARD-02,2024,Q3,508,126971
TGT-2024Q3-REP026-GI01,REP-026,PRD-GI-01,2024,Q3,369,44593
TGT-2024Q3-REP026-CARD03,REP-026,PRD-CARD-03,2024,Q3,508,126971
TGT-2024Q3-REP026-GI03,REP-026,PRD-GI-03,2024,Q3,369,44593
TGT-2024Q3-REP026-RESP01,REP-026,PRD-RESP-01,2024,Q3,334,62680
TGT-2024Q3-REP026-RESP02,REP-026,PRD-RESP-02,2024,Q3,334,62680
TGT-2024Q4-REP026-CARD02,REP-026,PRD-CARD-02,2024,Q4,508,126971
TGT-2024Q4-REP026-GI01,REP-026,PRD-GI-01,2024,Q4,369,44593
TGT-2024Q4-REP026-CARD03,REP-026,PRD-CARD-03,2024,Q4,508,126971
TGT-2024Q4-REP026-GI03,REP-026,PRD-GI-03,2024,Q4,369,44593
TGT-2024Q4-REP026-RESP01,REP-026,PRD-RESP-01,2024,Q4,334,62680
TGT-2024Q4-REP026-RESP02,REP-026,PRD-RESP-02,2024,Q4,334,62680
TGT-2025Q1-REP026-CARD02,REP-026,PRD-CARD-02,2025,Q1,247,54865
TGT-2025Q1-REP026-GI01,REP-026,PRD-GI-01,2025,Q1,191,13404
TGT-2025Q1-REP026-CARD03,REP-026,PRD-CARD-03,2025,Q1,70,38245
TGT-2025Q1-REP026-GI03,REP-026,PRD-GI-03,2025,Q1,63,26817
TGT-2025Q1-REP026-RESP01,REP-026,PRD-RESP-01,2025,Q1,257,30705
TGT-2025Q1-REP026-RESP02,REP-026,PRD-RESP-02,2025,Q1,227,57472
TGT-2025Q2-REP026-CARD02,REP-026,PRD-CARD-02,2025,Q2,247,54865
TGT-2025Q2-REP026-GI01,REP-026,PRD-GI-01,2025,Q2,191,13404
TGT-2025Q2-REP026-CARD03,REP-026,PRD-CARD-03,2025,Q2,70,38245
TGT-2025Q2-REP026-GI03,REP-026,PRD-GI-03,2025,Q2,63,26817
TGT-2025Q2-REP026-RESP01,REP-026,PRD-RESP-01,2025,Q2,257,30705
TGT-2025Q2-REP026-RESP02,REP-026,PRD-RESP-02,2025,Q2,227,57472
TGT-2025Q3-REP026-CARD02,REP-026,PRD-CARD-02,2025,Q3,247,54865
TGT-2025Q3-REP026-GI01,REP-026,PRD-GI-01,2025,Q3,191,13404
TGT-2025Q3-REP026-CARD03,REP-026,PRD-CARD-03,2025,Q3,70,38245
TGT-2025Q3-REP026-GI03,REP-026,PRD-GI-03,2025,Q3,63,26817
TGT-2025Q3-REP026-RESP01,REP-026,PRD-RESP-01,2025,Q3,257,30705
TGT-2025Q3-REP026-RESP02,REP-026,PRD-RESP-02,2025,Q3,227,57472
TGT-2025Q4-REP026-CARD02,REP-026,PRD-CARD-02,2025,Q4,247,54865
TGT-2025Q4-REP026-GI01,REP-026,PRD-GI-01,2025,Q4,191,13404
TGT-2025Q4-REP026-CARD03,REP-026,PRD-CARD-03,2025,Q4,70,38245
TGT-2025Q4-REP026-GI03,REP-026,PRD-GI-03,2025,Q4,63,26817
TGT-2025Q4-REP026-RESP01,REP-026,PRD-RESP-01,2025,Q4,257,30705
TGT-2025Q4-REP026-RESP02,REP-026,PRD-RESP-02,2025,Q4,227,57472
TGT-2026Q1-REP026-CARD02,REP-026,PRD-CARD-02,2026,Q1,388,86031
TGT-2026Q1-REP026-GI01,REP-026,PRD-GI-01,2026,Q1,154,11098
TGT-2026Q1-REP026-CARD03,REP-026,PRD-CARD-03,2026,Q1,258,139438
TGT-2026Q1-REP026-GI03,REP-026,PRD-GI-03,2026,Q1,278,118451
TGT-2026Q1-REP026-RESP01,REP-026,PRD-RESP-01,2026,Q1,202,23490
TGT-2026Q1-REP026-RESP02,REP-026,PRD-RESP-02,2026,Q1,192,48749
TGT-2024Q1-REP027-GI01,REP-027,PRD-GI-01,2024,Q1,514,36613
TGT-2024Q1-REP027-CARD01,REP-027,PRD-CARD-01,2024,Q1,884,243486
TGT-2024Q1-REP027-GI02,REP-027,PRD-GI-02,2024,Q1,477,83978
TGT-2024Q1-REP027-CARD02,REP-027,PRD-CARD-02,2024,Q1,457,100785
TGT-2024Q1-REP027-RESP03,REP-027,PRD-RESP-03,2024,Q1,374,70127
TGT-2024Q1-REP027-RESP02,REP-027,PRD-RESP-02,2024,Q1,727,184142
TGT-2024Q2-REP027-GI01,REP-027,PRD-GI-01,2024,Q2,514,36613
TGT-2024Q2-REP027-CARD01,REP-027,PRD-CARD-01,2024,Q2,884,243486
TGT-2024Q2-REP027-GI02,REP-027,PRD-GI-02,2024,Q2,477,83978
TGT-2024Q2-REP027-CARD02,REP-027,PRD-CARD-02,2024,Q2,457,100785
TGT-2024Q2-REP027-RESP03,REP-027,PRD-RESP-03,2024,Q2,374,70127
TGT-2024Q2-REP027-RESP02,REP-027,PRD-RESP-02,2024,Q2,727,184142
TGT-2024Q3-REP027-GI01,REP-027,PRD-GI-01,2024,Q3,514,36613
TGT-2024Q3-REP027-CARD01,REP-027,PRD-CARD-01,2024,Q3,884,243486
TGT-2024Q3-REP027-GI02,REP-027,PRD-GI-02,2024,Q3,477,83978
TGT-2024Q3-REP027-CARD02,REP-027,PRD-CARD-02,2024,Q3,457,100785
TGT-2024Q3-REP027-RESP03,REP-027,PRD-RESP-03,2024,Q3,374,70127
TGT-2024Q3-REP027-RESP02,REP-027,PRD-RESP-02,2024,Q3,727,184142
TGT-2024Q4-REP027-GI01,REP-027,PRD-GI-01,2024,Q4,514,36613
TGT-2024Q4-REP027-CARD01,REP-027,PRD-CARD-01,2024,Q4,884,243486
TGT-2024Q4-REP027-GI02,REP-027,PRD-GI-02,2024,Q4,477,83978
TGT-2024Q4-REP027-CARD02,REP-027,PRD-CARD-02,2024,Q4,457,100785
TGT-2024Q4-REP027-RESP03,REP-027,PRD-RESP-03,2024,Q4,374,70127
TGT-2024Q4-REP027-RESP02,REP-027,PRD-RESP-02,2024,Q4,727,184142
TGT-2025Q1-REP027-GI01,REP-027,PRD-GI-01,2025,Q1,343,24159
TGT-2025Q1-REP027-CARD01,REP-027,PRD-CARD-01,2025,Q1,445,122103
TGT-2025Q1-REP027-GI02,REP-027,PRD-GI-02,2025,Q1,395,68716
TGT-2025Q1-REP027-CARD02,REP-027,PRD-CARD-02,2025,Q1,298,65678
TGT-2025Q1-REP027-RESP03,REP-027,PRD-RESP-03,2025,Q1,301,55986
TGT-2025Q1-REP027-RESP02,REP-027,PRD-RESP-02,2025,Q1,494,126438
TGT-2025Q2-REP027-GI01,REP-027,PRD-GI-01,2025,Q2,343,24159
TGT-2025Q2-REP027-CARD01,REP-027,PRD-CARD-01,2025,Q2,445,122103
TGT-2025Q2-REP027-GI02,REP-027,PRD-GI-02,2025,Q2,395,68716
TGT-2025Q2-REP027-CARD02,REP-027,PRD-CARD-02,2025,Q2,298,65678
TGT-2025Q2-REP027-RESP03,REP-027,PRD-RESP-03,2025,Q2,301,55986
TGT-2025Q2-REP027-RESP02,REP-027,PRD-RESP-02,2025,Q2,494,126438
TGT-2025Q3-REP027-GI01,REP-027,PRD-GI-01,2025,Q3,343,24159
TGT-2025Q3-REP027-CARD01,REP-027,PRD-CARD-01,2025,Q3,445,122103
TGT-2025Q3-REP027-GI02,REP-027,PRD-GI-02,2025,Q3,395,68716
TGT-2025Q3-REP027-CARD02,REP-027,PRD-CARD-02,2025,Q3,298,65678
TGT-2025Q3-REP027-RESP03,REP-027,PRD-RESP-03,2025,Q3,301,55986
TGT-2025Q3-REP027-RESP02,REP-027,PRD-RESP-02,2025,Q3,494,126438
TGT-2025Q4-REP027-GI01,REP-027,PRD-GI-01,2025,Q4,343,24159
TGT-2025Q4-REP027-CARD01,REP-027,PRD-CARD-01,2025,Q4,445,122103
TGT-2025Q4-REP027-GI02,REP-027,PRD-GI-02,2025,Q4,395,68716
TGT-2025Q4-REP027-CARD02,REP-027,PRD-CARD-02,2025,Q4,298,65678
TGT-2025Q4-REP027-RESP03,REP-027,PRD-RESP-03,2025,Q4,301,55986
TGT-2025Q4-REP027-RESP02,REP-027,PRD-RESP-02,2025,Q4,494,126438
TGT-2024Q1-REP028-DIAB01,REP-028,PRD-DIAB-01,2024,Q1,717,67493
TGT-2024Q1-REP028-CARD02,REP-028,PRD-CARD-02,2024,Q1,516,114746
TGT-2024Q1-REP028-GI02,REP-028,PRD-GI-02,2024,Q1,454,78813
TGT-2024Q1-REP028-GI03,REP-028,PRD-GI-03,2024,Q1,416,50333
TGT-2024Q1-REP028-RESP03,REP-028,PRD-RESP-03,2024,Q1,377,70748
TGT-2024Q1-REP028-RESP01,REP-028,PRD-RESP-01,2024,Q1,274,32431
TGT-2024Q2-REP028-DIAB01,REP-028,PRD-DIAB-01,2024,Q2,717,67493
TGT-2024Q2-REP028-CARD02,REP-028,PRD-CARD-02,2024,Q2,516,114746
TGT-2024Q2-REP028-GI02,REP-028,PRD-GI-02,2024,Q2,454,78813
TGT-2024Q2-REP028-GI03,REP-028,PRD-GI-03,2024,Q2,416,50333
TGT-2024Q2-REP028-RESP03,REP-028,PRD-RESP-03,2024,Q2,377,70748
TGT-2024Q2-REP028-RESP01,REP-028,PRD-RESP-01,2024,Q2,274,32431
TGT-2024Q3-REP028-DIAB01,REP-028,PRD-DIAB-01,2024,Q3,717,67493
TGT-2024Q3-REP028-CARD02,REP-028,PRD-CARD-02,2024,Q3,516,114746
TGT-2024Q3-REP028-GI02,REP-028,PRD-GI-02,2024,Q3,454,78813
TGT-2024Q3-REP028-GI03,REP-028,PRD-GI-03,2024,Q3,416,50333
TGT-2024Q3-REP028-RESP03,REP-028,PRD-RESP-03,2024,Q3,377,70748
TGT-2024Q3-REP028-RESP01,REP-028,PRD-RESP-01,2024,Q3,274,32431
TGT-2024Q1-REP029-GI01,REP-029,PRD-GI-01,2024,Q1,181,13073
TGT-2024Q1-REP029-CARD02,REP-029,PRD-CARD-02,2024,Q1,241,53584
TGT-2024Q1-REP029-GI02,REP-029,PRD-GI-02,2024,Q1,183,31552
TGT-2024Q1-REP029-DIAB02,REP-029,PRD-DIAB-02,2024,Q1,212,80306
TGT-2024Q1-REP029-RESP03,REP-029,PRD-RESP-03,2024,Q1,334,62680
TGT-2024Q1-REP029-RESP02,REP-029,PRD-RESP-02,2024,Q1,189,47937
TGT-2024Q2-REP029-GI01,REP-029,PRD-GI-01,2024,Q2,181,13073
TGT-2024Q2-REP029-CARD02,REP-029,PRD-CARD-02,2024,Q2,241,53584
TGT-2024Q2-REP029-GI02,REP-029,PRD-GI-02,2024,Q2,183,31552
TGT-2024Q2-REP029-DIAB02,REP-029,PRD-DIAB-02,2024,Q2,212,80306
TGT-2024Q2-REP029-RESP03,REP-029,PRD-RESP-03,2024,Q2,334,62680
TGT-2024Q2-REP029-RESP02,REP-029,PRD-RESP-02,2024,Q2,189,47937
TGT-2024Q3-REP029-GI01,REP-029,PRD-GI-01,2024,Q3,181,13073
