invoice_id,distributor_id,rep_id,hcp_id,product_id,qty_packs,unit_price_inr,discount_pct,net_value_inr,invoice_date,channel
INV-20250319-003,DIST-007,REP-043,HCP-0181,PRD-RESP-02,8,272,0.10,1958,2025-03-19,Retail
INV-20250303-003,DIST-028,REP-018,HCP-0185,PRD-CARD-02,66,238,0.05,14922,2025-03-03,Stockist
INV-20250310-004,DIST-028,REP-022,HCP-0190,PRD-CARD-03,20,578,0.03,11213,2025-03-10,Stockist
INV-20250301-005,DIST-028,REP-039,HCP-0191,PRD-CARD-01,18,297,0.08,4918,2025-03-01,Institution
INV-20250310-005,DIST-038,REP-037,HCP-0198,PRD-CARD-03,16,578,0.06,8693,2025-03-10,Hospital
INV-20250303-004,DIST-028,REP-014,HCP-0214,PRD-RESP-01,51,127,0.07,6023,2025-03-03,Stockist
INV-20250327-004,DIST-030,REP-056,HCP-0215,PRD-RESP-01,14,127,0.08,1635,2025-03-27,Retail
INV-20250311-003,DIST-024,REP-018,HCP-0227,PRD-RESP-01,27,127,0.12,3017,2025-03-11,Hospital
INV-20250324-001,DIST-015,REP-058,HCP-0234,PRD-RESP-02,45,272,0.07,11383,2025-03-24,Retail
INV-20250301-006,DIST-013,REP-031,HCP-0236,PRD-RESP-01,42,127,0.10,4800,2025-03-01,Retail
INV-20250310-006,DIST-037,REP-020,HCP-0246,PRD-GI-03,23,459,0.10,9501,2025-03-10,Hospital
INV-20250329-002,DIST-006,REP-059,HCP-0248,PRD-GI-01,39,76,0.06,2786,2025-03-29,Retail
INV-20250331-001,DIST-038,REP-055,HCP-0251,PRD-CARD-01,15,297,0.10,4009,2025-03-31,Stockist
INV-20250318-004,DIST-026,REP-038,HCP-0265,PRD-GI-02,61,187,0.11,10152,2025-03-18,Retail
INV-20250317-004,DIST-014,REP-020,HCP-0269,PRD-CARD-03,28,578,0.06,15212,2025-03-17,Stockist
INV-20250311-004,DIST-018,REP-020,HCP-0269,PRD-GI-01,24,76,0.03,1769,2025-03-11,Stockist
INV-20250320-002,DIST-006,REP-018,HCP-0274,PRD-DIAB-02,18,408,0.07,6829,2025-03-20,Institution
INV-20250319-004,DIST-020,REP-014,HCP-0280,PRD-DIAB-01,43,102,0.04,4210,2025-03-19,Stockist
INV-20250301-007,DIST-015,REP-030,HCP-0281,PRD-CARD-03,36,578,0.09,18935,2025-03-01,Hospital
INV-20250324-002,DIST-012,REP-043,HCP-0285,PRD-CARD-01,4,297,0.08,1092,2025-03-24,Hospital
INV-20250311-005,DIST-040,REP-043,HCP-0288,PRD-DIAB-02,43,408,0.12,15438,2025-03-11,Hospital
INV-20250328-002,DIST-039,REP-050,HCP-0289,PRD-DIAB-03,11,1062,0.06,10981,2025-03-28,Hospital
INV-20250313-005,DIST-036,REP-039,HCP-0290,PRD-GI-01,15,76,0.12,1003,2025-03-13,Retail
INV-20250320-003,DIST-028,REP-039,HCP-0290,PRD-GI-03,21,459,0.09,8771,2025-03-20,Stockist
INV-20250305-004,DIST-011,REP-037,HCP-0292,PRD-CARD-03,7,578,0.08,3722,2025-03-05,Retail
INV-20250304-004,DIST-037,REP-056,HCP-0301,PRD-DIAB-02,47,408,0.10,17258,2025-03-04,Hospital
INV-20250313-006,DIST-020,REP-047,HCP-0305,PRD-RESP-01,55,127,0.03,6775,2025-03-13,Retail
INV-20250310-007,DIST-003,REP-025,HCP-0307,PRD-RESP-02,36,272,0.05,9302,2025-03-10,Stockist
INV-20250312-003,DIST-033,REP-027,HCP-0318,PRD-CARD-01,29,297,0.05,8182,2025-03-12,Retail
INV-20250321-004,DIST-016,REP-040,HCP-0321,PRD-GI-02,88,187,0.04,15797,2025-03-21,Institution
INV-20250303-005,DIST-030,REP-056,HCP-0321,PRD-DIAB-01,64,102,0.03,6332,2025-03-03,Retail
INV-20250325-002,DIST-005,REP-040,HCP-0321,PRD-GI-02,83,187,0.04,14900,2025-03-25,Retail
INV-20250311-006,DIST-023,REP-042,HCP-0327,PRD-CARD-02,36,238,0.06,8053,2025-03-11,Hospital
INV-20250308-002,DIST-006,REP-039,HCP-0330,PRD-GI-01,23,76,0.12,1538,2025-03-08,Hospital
INV-20250315-002,DIST-013,REP-034,HCP-0335,PRD-CARD-02,30,238,0.02,6997,2025-03-15,Stockist
INV-20250306-004,DIST-018,REP-034,HCP-0335,PRD-DIAB-03,6,1062,0.06,5989,2025-03-06,Hospital
INV-20250315-003,DIST-028,REP-034,HCP-0335,PRD-CARD-03,23,578,0.11,11831,2025-03-15,Stockist
INV-20250303-006,DIST-007,REP-047,HCP-0338,PRD-RESP-01,17,127,0.10,1943,2025-03-03,Retail
INV-20250306-005,DIST-004,REP-057,HCP-0343,PRD-CARD-03,43,578,0.04,23859,2025-03-06,Hospital
INV-20250312-004,DIST-016,REP-057,HCP-0343,PRD-DIAB-03,1,1062,0.02,1040,2025-03-12,Hospital
INV-20250321-005,DIST-034,REP-058,HCP-0348,PRD-DIAB-02,45,408,0.09,16707,2025-03-21,Hospital
INV-20250308-003,DIST-026,REP-024,HCP-0349,PRD-RESP-01,13,127,0.03,1601,2025-03-08,Institution
INV-20250308-004,DIST-020,REP-024,HCP-0349,PRD-GI-02,36,187,0.07,6260,2025-03-08,Hospital
INV-20250315-004,DIST-023,REP-043,HCP-0353,PRD-RESP-02,22,272,0.10,5385,2025-03-15,Retail
INV-20250318-005,DIST-016,REP-043,HCP-0353,PRD-RESP-02,9,272,0.07,2276,2025-03-18,Retail
INV-20250319-005,DIST-007,REP-049,HCP-0357,PRD-CARD-03,43,578,0.10,22368,2025-03-19,Institution
INV-20250318-006,DIST-003,REP-025,HCP-0359,PRD-DIAB-01,12,102,0.12,1077,2025-03-18,Retail
INV-20250321-006,DIST-022,REP-015,HCP-0361,PRD-RESP-01,39,127,0.11,4408,2025-03-21,Institution
INV-20250324-003,DIST-040,REP-029,HCP-0367,PRD-RESP-01,31,127,0.06,3700,2025-03-24,Institution
INV-20250303-007,DIST-037,REP-016,HCP-0368,PRD-DIAB-03,9,1062,0.04,9175,2025-03-03,Hospital
INV-20250319-006,DIST-030,REP-058,HCP-0377,PRD-GI-01,72,76,0.06,5143,2025-03-19,Retail
INV-20250320-004,DIST-001,REP-035,HCP-0378,PRD-RESP-01,72,127,0.12,8046,2025-03-20,Retail
INV-20250310-008,DIST-038,REP-050,HCP-0381,PRD-DIAB-02,40,408,0.08,15014,2025-03-10,Hospital
INV-20250312-005,DIST-016,REP-034,HCP-0384,PRD-DIAB-03,11,1062,0.09,10630,2025-03-12,Retail
INV-20250313-007,DIST-007,REP-024,HCP-0386,PRD-CARD-03,34,578,0.09,17883,2025-03-13,Retail
INV-20250313-008,DIST-022,REP-038,HCP-0390,PRD-RESP-02,25,272,0.10,6120,2025-03-13,Retail
INV-20250306-006,DIST-031,REP-014,HCP-0392,PRD-CARD-03,25,578,0.04,13872,2025-03-06,Retail
INV-20250327-005,DIST-033,REP-031,HCP-0395,PRD-GI-03,24,459,0.11,9804,2025-03-27,Retail
INV-20250328-003,DIST-038,REP-029,HCP-0402,PRD-CARD-03,10,578,0.11,5144,2025-03-28,Hospital
INV-20250315-005,DIST-019,REP-029,HCP-0402,PRD-CARD-03,25,578,0.08,13294,2025-03-15,Hospital
INV-20250304-005,DIST-024,REP-027,HCP-0408,PRD-CARD-02,28,238,0.09,6064,2025-03-04,Retail
INV-20250303-008,DIST-038,REP-022,HCP-0409,PRD-DIAB-03,3,1062,0.12,2803,2025-03-03,Institution
INV-20250301-008,DIST-037,REP-022,HCP-0409,PRD-CARD-02,28,238,0.08,6130,2025-03-01,Retail
INV-20250308-005,DIST-033,REP-022,HCP-0409,PRD-GI-03,12,459,0.06,5177,2025-03-08,Hospital
INV-20250317-005,DIST-035,REP-034,HCP-0411,PRD-CARD-03,99,578,0.10,51499,2025-03-17,Hospital
INV-20250319-007,DIST-012,REP-027,HCP-0413,PRD-DIAB-03,9,1062,0.07,8888,2025-03-19,Retail
INV-20250324-004,DIST-018,REP-027,HCP-0413,PRD-DIAB-02,37,408,0.02,14794,2025-03-24,Stockist
INV-20250310-009,DIST-017,REP-055,HCP-0414,PRD-CARD-02,70,238,0.07,15493,2025-03-10,Hospital
INV-20250304-006,DIST-031,REP-023,HCP-0416,PRD-CARD-02,41,238,0.03,9465,2025-03-04,Institution
INV-20250320-005,DIST-019,REP-030,HCP-0423,PRD-GI-02,64,187,0.03,11608,2025-03-20,Retail
INV-20250319-008,DIST-005,REP-041,HCP-0443,PRD-RESP-01,25,127,0.06,2984,2025-03-19,Hospital
INV-20250328-004,DIST-013,REP-016,HCP-0444,PRD-GI-03,47,459,0.08,19847,2025-03-28,Institution
INV-20250313-009,DIST-010,REP-049,HCP-0447,PRD-RESP-01,4,127,0.08,467,2025-03-13,Hospital
INV-20250319-009,DIST-013,REP-049,HCP-0447,PRD-GI-03,8,459,0.07,3414,2025-03-19,Hospital
INV-20250321-007,DIST-035,REP-040,HCP-0456,PRD-RESP-02,95,272,0.09,23514,2025-03-21,Hospital
INV-20250308-006,DIST-028,REP-032,HCP-0461,PRD-DIAB-02,74,408,0.07,28078,2025-03-08,Retail
INV-20250331-002,DIST-010,REP-015,HCP-0467,PRD-GI-03,46,459,0.11,18791,2025-03-31,Institution
INV-20250328-005,DIST-003,REP-043,HCP-0470,PRD-RESP-02,100,272,0.03,26384,2025-03-28,Institution
INV-20250301-009,DIST-022,REP-056,HCP-0473,PRD-RESP-02,22,272,0.10,5385,2025-03-01,Hospital
INV-20250304-007,DIST-002,REP-017,HCP-0474,PRD-CARD-02,34,238,0.06,7606,2025-03-04,Institution
INV-20250313-010,DIST-021,REP-056,HCP-0478,PRD-DIAB-02,10,408,0.09,3712,2025-03-13,Stockist
INV-20250303-009,DIST-031,REP-036,HCP-0485,PRD-DIAB-02,55,408,0.06,21093,2025-03-03,Retail
INV-20250310-010,DIST-033,REP-058,HCP-0492,PRD-DIAB-01,34,102,0.03,3363,2025-03-10,Retail
INV-20250305-005,DIST-010,REP-047,HCP-0495,PRD-CARD-02,36,238,0.04,8225,2025-03-05,Institution
INV-20250304-008,DIST-015,REP-039,HCP-0498,PRD-CARD-01,27,297,0.04,7698,2025-03-04,Retail
INV-20250310-011,DIST-040,REP-039,HCP-0498,PRD-RESP-01,19,127,0.11,2147,2025-03-10,Institution
INV-20250329-003,DIST-004,REP-049,HCP-0499,PRD-DIAB-02,51,408,0.10,18727,2025-03-29,Stockist
INV-20250305-006,DIST-038,REP-049,HCP-0502,PRD-CARD-02,62,238,0.10,13280,2025-03-05,Hospital
INV-20250308-007,DIST-031,REP-049,HCP-0502,PRD-CARD-01,39,297,0.09,10540,2025-03-08,Hospital
INV-20250308-008,DIST-003,REP-025,HCP-0509,PRD-CARD-02,17,238,0.07,3762,2025-03-08,Hospital
INV-20250306-007,DIST-013,REP-030,HCP-0510,PRD-GI-01,99,76,0.12,6621,2025-03-06,Retail
INV-20250329-004,DIST-007,REP-030,HCP-0510,PRD-GI-02,109,187,0.03,19771,2025-03-29,Stockist
INV-20250319-010,DIST-032,REP-030,HCP-0510,PRD-GI-02,66,187,0.11,10984,2025-03-19,Institution
INV-20250312-006,DIST-022,REP-020,HCP-0512,PRD-RESP-01,47,127,0.03,5789,2025-03-12,Retail
INV-20250322-002,DIST-004,REP-016,HCP-0513,PRD-DIAB-03,22,1062,0.10,21027,2025-03-22,Retail
INV-20250317-006,DIST-038,REP-038,HCP-0520,PRD-RESP-02,53,272,0.04,13839,2025-03-17,Retail
INV-20250331-003,DIST-031,REP-056,HCP-0520,PRD-DIAB-02,71,408,0.11,25781,2025-03-31,Hospital
INV-20250308-009,DIST-031,REP-023,HCP-0531,PRD-CARD-02,34,238,0.10,7282,2025-03-08,Hospital
INV-20250306-008,DIST-028,REP-038,HCP-0534,PRD-CARD-02,11,238,0.04,2513,2025-03-06,Stockist
INV-20250305-007,DIST-008,REP-038,HCP-0534,PRD-GI-02,11,187,0.10,1851,2025-03-05,Retail
INV-20250328-006,DIST-002,REP-023,HCP-0545,PRD-DIAB-01,27,102,0.05,2616,2025-03-28,Hospital
INV-20250324-005,DIST-002,REP-037,HCP-0545,PRD-DIAB-03,14,1062,0.04,14273,2025-03-24,Institution
INV-20250324-006,DIST-019,REP-049,HCP-0546,PRD-RESP-01,27,127,0.04,3291,2025-03-24,Retail
INV-20250322-003,DIST-035,REP-056,HCP-0547,PRD-GI-03,76,459,0.11,31046,2025-03-22,Stockist
INV-20250327-006,DIST-023,REP-034,HCP-0547,PRD-DIAB-01,102,102,0.03,10091,2025-03-27,Stockist
INV-20250317-007,DIST-032,REP-041,HCP-0551,PRD-GI-02,25,187,0.03,4534,2025-03-17,Institution
INV-20250308-010,DIST-007,REP-031,HCP-0553,PRD-DIAB-02,25,408,0.10,9180,2025-03-08,Hospital
INV-20250311-007,DIST-007,REP-031,HCP-0553,PRD-GI-01,29,76,0.05,2093,2025-03-11,Hospital
INV-20250327-007,DIST-004,REP-057,HCP-0555,PRD-GI-03,17,459,0.11,6944,2025-03-27,Institution
INV-20250311-008,DIST-001,REP-057,HCP-0555,PRD-RESP-01,40,127,0.07,4724,2025-03-11,Hospital
INV-20250317-008,DIST-021,REP-032,HCP-0556,PRD-GI-02,83,187,0.05,14744,2025-03-17,Hospital
INV-20250325-003,DIST-027,REP-032,HCP-0556,PRD-GI-02,85,187,0.12,13987,2025-03-25,Hospital
INV-20250307-005,DIST-020,REP-014,HCP-0560,PRD-RESP-01,27,127,0.10,3086,2025-03-07,Hospital
INV-20250328-007,DIST-005,REP-045,HCP-0560,PRD-RESP-02,27,272,0.09,6683,2025-03-28,Retail
INV-20250325-004,DIST-010,REP-035,HCP-0563,PRD-CARD-01,6,297,0.10,1603,2025-03-25,Retail
INV-20250307-006,DIST-037,REP-058,HCP-0564,PRD-CARD-02,22,238,0.08,4817,2025-03-07,Institution
INV-20250307-007,DIST-005,REP-058,HCP-0564,PRD-DIAB-03,4,1062,0.10,3823,2025-03-07,Stockist
INV-20250326-002,DIST-010,REP-032,HCP-0565,PRD-CARD-01,16,297,0.05,4514,2025-03-26,Stockist
INV-20250321-008,DIST-013,REP-050,HCP-0569,PRD-DIAB-03,3,1062,0.12,2803,2025-03-21,Stockist
INV-20250325-005,DIST-013,REP-050,HCP-0569,PRD-DIAB-01,10,102,0.04,979,2025-03-25,Institution
INV-20250320-006,DIST-008,REP-040,HCP-0574,PRD-GI-03,21,459,0.11,8578,2025-03-20,Retail
INV-20250322-004,DIST-006,REP-034,HCP-0579,PRD-DIAB-01,87,102,0.07,8252,2025-03-22,Hospital
INV-20250303-010,DIST-021,REP-059,HCP-0583,PRD-GI-02,83,187,0.11,13813,2025-03-03,Retail
INV-20250331-004,DIST-015,REP-039,HCP-0584,PRD-RESP-02,16,272,0.08,4003,2025-03-31,Stockist
INV-20250327-008,DIST-018,REP-039,HCP-0584,PRD-RESP-01,35,127,0.07,4133,2025-03-27,Stockist
INV-20250308-011,DIST-013,REP-031,HCP-0588,PRD-CARD-03,42,578,0.03,23547,2025-03-08,Retail
INV-20250318-007,DIST-017,REP-040,HCP-0588,PRD-DIAB-01,62,102,0.04,6071,2025-03-18,Hospital
INV-20250315-006,DIST-038,REP-030,HCP-0595,PRD-GI-01,45,76,0.07,3180,2025-03-15,Hospital
INV-20250315-007,DIST-006,REP-030,HCP-0595,PRD-GI-03,17,459,0.07,7256,2025-03-15,Retail
INV-20250310-012,DIST-026,REP-022,HCP-0602,PRD-CARD-01,18,297,0.10,4811,2025-03-10,Hospital
INV-20250315-008,DIST-017,REP-057,HCP-0608,PRD-CARD-03,30,578,0.04,16646,2025-03-15,Institution
INV-20250306-009,DIST-010,REP-018,HCP-0613,PRD-DIAB-03,11,1062,0.08,10747,2025-03-06,Stockist
INV-20250307-008,DIST-038,REP-016,HCP-0613,PRD-DIAB-01,54,102,0.03,5342,2025-03-07,Hospital
INV-20250307-009,DIST-016,REP-016,HCP-0613,PRD-DIAB-01,22,102,0.06,2109,2025-03-07,Stockist
INV-20250327-009,DIST-040,REP-045,HCP-0623,PRD-GI-02,31,187,0.06,5449,2025-03-27,Hospital
INV-20250315-009,DIST-005,REP-034,HCP-0624,PRD-RESP-01,33,127,0.04,4023,2025-03-15,Hospital
INV-20250328-008,DIST-003,REP-022,HCP-0625,PRD-CARD-02,31,238,0.08,6787,2025-03-28,Stockist
INV-20250313-011,DIST-003,REP-023,HCP-0632,PRD-GI-03,21,459,0.09,8771,2025-03-13,Hospital
INV-20250318-008,DIST-037,REP-015,HCP-0634,PRD-CARD-02,33,238,0.07,7304,2025-03-18,Institution
INV-20250312-007,DIST-036,REP-035,HCP-0651,PRD-CARD-03,24,578,0.12,12207,2025-03-12,Stockist
INV-20250327-010,DIST-036,REP-035,HCP-0651,PRD-RESP-02,13,272,0.07,3288,2025-03-27,Hospital
INV-20250319-011,DIST-030,REP-017,HCP-0655,PRD-DIAB-02,38,408,0.03,15038,2025-03-19,Hospital
INV-20250306-010,DIST-008,REP-033,HCP-0656,PRD-RESP-01,30,127,0.11,3390,2025-03-06,Retail
INV-20250324-007,DIST-013,REP-016,HCP-0663,PRD-RESP-02,60,272,0.11,14524,2025-03-24,Retail
INV-20250303-011,DIST-006,REP-026,HCP-0663,PRD-CARD-02,38,238,0.07,8410,2025-03-03,Retail
INV-20250301-010,DIST-009,REP-026,HCP-0663,PRD-GI-03,16,459,0.04,7050,2025-03-01,Stockist
INV-20250318-009,DIST-023,REP-033,HCP-0664,PRD-CARD-03,48,578,0.05,26356,2025-03-18,Hospital
INV-20250319-012,DIST-012,REP-034,HCP-0666,PRD-RESP-02,30,272,0.08,7507,2025-03-19,Retail
INV-20250307-010,DIST-006,REP-026,HCP-0671,PRD-DIAB-02,21,408,0.09,7796,2025-03-07,Stockist
INV-20250317-009,DIST-031,REP-055,HCP-0672,PRD-GI-03,11,459,0.07,4695,2025-03-17,Retail
INV-20250304-009,DIST-024,REP-055,HCP-0672,PRD-GI-03,16,459,0.10,6609,2025-03-04,Hospital
INV-20250307-011,DIST-013,REP-029,HCP-0673,PRD-RESP-02,12,272,0.06,3068,2025-03-07,Stockist
INV-20250327-011,DIST-017,REP-016,HCP-0680,PRD-DIAB-02,46,408,0.04,18017,2025-03-27,Hospital
INV-20250329-005,DIST-018,REP-016,HCP-0680,PRD-DIAB-03,11,1062,0.10,10513,2025-03-29,Retail
INV-20250325-006,DIST-028,REP-027,HCP-0698,PRD-CARD-03,30,578,0.06,16299,2025-03-25,Hospital
INV-20250318-010,DIST-010,REP-026,HCP-0701,PRD-CARD-02,5,238,0.11,1059,2025-03-18,Stockist
INV-20250318-011,DIST-029,REP-029,HCP-0702,PRD-GI-03,7,459,0.05,3052,2025-03-18,Stockist
INV-20250307-012,DIST-011,REP-015,HCP-0703,PRD-GI-03,23,459,0.09,9606,2025-03-07,Institution
INV-20250320-007,DIST-025,REP-032,HCP-0711,PRD-CARD-03,5,578,0.05,2745,2025-03-20,Retail
INV-20250306-011,DIST-038,REP-047,HCP-0717,PRD-GI-03,23,459,0.10,9501,2025-03-06,Institution
INV-20250306-012,DIST-027,REP-056,HCP-0721,PRD-DIAB-02,44,408,0.12,15797,2025-03-06,Stockist
INV-20250329-006,DIST-003,REP-045,HCP-0739,PRD-CARD-02,37,238,0.09,8013,2025-03-29,Institution
INV-20250327-012,DIST-030,REP-045,HCP-0739,PRD-CARD-01,27,297,0.04,7698,2025-03-27,Institution
INV-20250308-012,DIST-032,REP-031,HCP-0742,PRD-DIAB-02,96,408,0.12,34467,2025-03-08,Retail
INV-20250306-013,DIST-009,REP-017,HCP-0754,PRD-DIAB-02,24,408,0.07,9106,2025-03-06,Stockist
INV-20250326-003,DIST-001,REP-057,HCP-0763,PRD-GI-03,32,459,0.05,13953,2025-03-26,Retail
INV-20250320-008,DIST-033,REP-032,HCP-0769,PRD-RESP-01,66,127,0.09,7627,2025-03-20,Retail
INV-20250325-007,DIST-008,REP-018,HCP-0775,PRD-CARD-02,75,238,0.06,16779,2025-03-25,Hospital
INV-20250320-009,DIST-008,REP-038,HCP-0783,PRD-GI-03,3,459,0.04,1321,2025-03-20,Retail
INV-20250331-005,DIST-040,REP-023,HCP-0785,PRD-RESP-02,82,272,0.11,19850,2025-03-31,Institution
INV-20250303-012,DIST-021,REP-056,HCP-0802,PRD-DIAB-03,6,1062,0.03,6180,2025-03-03,Hospital
INV-20250308-013,DIST-012,REP-024,HCP-0809,PRD-CARD-01,18,297,0.12,4704,2025-03-08,Stockist
INV-20250305-008,DIST-034,REP-059,HCP-0811,PRD-DIAB-01,9,102,0.10,826,2025-03-05,Retail
INV-20250301-011,DIST-012,REP-059,HCP-0811,PRD-DIAB-02,5,408,0.11,1815,2025-03-01,Hospital
INV-20250331-006,DIST-027,REP-045,HCP-0824,PRD-DIAB-01,68,102,0.03,6727,2025-03-31,Stockist
INV-20250318-012,DIST-021,REP-050,HCP-0828,PRD-DIAB-01,67,102,0.07,6355,2025-03-18,Retail
INV-20250311-009,DIST-030,REP-058,HCP-0829,PRD-CARD-02,66,238,0.09,14294,2025-03-11,Retail
INV-20250308-014,DIST-011,REP-030,HCP-0833,PRD-CARD-03,42,578,0.08,22333,2025-03-08,Retail
INV-20250319-013,DIST-039,REP-030,HCP-0833,PRD-CARD-02,26,238,0.08,5692,2025-03-19,Stockist
INV-20250321-009,DIST-007,REP-030,HCP-0833,PRD-GI-01,34,76,0.06,2428,2025-03-21,Hospital
INV-20250321-010,DIST-009,REP-033,HCP-0834,PRD-CARD-03,9,578,0.04,4993,2025-03-21,Retail
INV-20250329-007,DIST-008,REP-014,HCP-0835,PRD-GI-03,32,459,0.08,13512,2025-03-29,Retail
INV-20250322-005,DIST-004,REP-047,HCP-0837,PRD-DIAB-03,7,1062,0.02,7285,2025-03-22,Stockist
INV-20250307-013,DIST-001,REP-045,HCP-0846,PRD-CARD-01,26,297,0.04,7413,2025-03-07,Stockist
INV-20250329-008,DIST-023,REP-038,HCP-0847,PRD-CARD-02,25,238,0.05,5652,2025-03-29,Stockist
INV-20250307-014,DIST-035,REP-022,HCP-0859,PRD-RESP-02,28,272,0.11,6778,2025-03-07,Stockist
INV-20250315-010,DIST-036,REP-018,HCP-0860,PRD-CARD-03,25,578,0.03,14016,2025-03-15,Hospital
INV-20250308-015,DIST-026,REP-029,HCP-0861,PRD-GI-03,10,459,0.03,4452,2025-03-08,Institution
INV-20250326-004,DIST-008,REP-043,HCP-0864,PRD-CARD-03,44,578,0.11,22634,2025-03-26,Stockist
INV-20250329-009,DIST-001,REP-043,HCP-0866,PRD-RESP-02,46,272,0.05,11886,2025-03-29,Institution
INV-20250328-009,DIST-030,REP-047,HCP-0870,PRD-RESP-02,52,272,0.07,13153,2025-03-28,Hospital
INV-20250317-010,DIST-001,REP-023,HCP-0891,PRD-RESP-01,56,127,0.03,6898,2025-03-17,Stockist
INV-20250331-007,DIST-021,REP-023,HCP-0891,PRD-CARD-01,70,297,0.06,19542,2025-03-31,Retail
INV-20250321-011,DIST-027,REP-045,HCP-0894,PRD-DIAB-02,24,408,0.02,9596,2025-03-21,Retail
INV-20250310-013,DIST-007,REP-032,HCP-0897,PRD-DIAB-02,42,408,0.06,16107,2025-03-10,Stockist
INV-20250304-010,DIST-012,REP-059,HCP-0900,PRD-RESP-01,52,127,0.08,6075,2025-03-04,Stockist
INV-20250324-008,DIST-025,REP-022,HCP-0904,PRD-DIAB-02,49,408,0.10,17992,2025-03-24,Stockist
INV-20250311-010,DIST-034,REP-023,HCP-0909,PRD-DIAB-02,13,408,0.10,4773,2025-03-11,Retail
INV-20250310-014,DIST-034,REP-023,HCP-0909,PRD-RESP-02,8,272,0.10,1958,2025-03-10,Hospital
INV-20250305-009,DIST-015,REP-040,HCP-0910,PRD-GI-02,22,187,0.11,3661,2025-03-05,Stockist
INV-20250308-016,DIST-019,REP-040,HCP-0910,PRD-GI-03,17,459,0.09,7100,2025-03-08,Institution
INV-20250307-015,DIST-016,REP-032,HCP-0913,PRD-DIAB-02,6,408,0.04,2350,2025-03-07,Retail
INV-20250327-013,DIST-024,REP-038,HCP-0914,PRD-DIAB-02,34,408,0.07,12900,2025-03-27,Stockist
INV-20250301-012,DIST-027,REP-014,HCP-0915,PRD-DIAB-01,55,102,0.05,5329,2025-03-01,Institution
INV-20250325-008,DIST-004,REP-042,HCP-0926,PRD-GI-01,59,76,0.07,4170,2025-03-25,Retail
INV-20250310-015,DIST-007,REP-027,HCP-0931,PRD-CARD-01,53,297,0.11,14009,2025-03-10,Stockist
INV-20250306-014,DIST-037,REP-042,HCP-0932,PRD-CARD-02,69,238,0.03,15929,2025-03-06,Hospital
INV-20250328-010,DIST-002,REP-055,HCP-0934,PRD-GI-01,33,76,0.03,2432,2025-03-28,Retail
INV-20250321-012,DIST-016,REP-020,HCP-0937,PRD-CARD-02,52,238,0.10,11138,2025-03-21,Stockist
INV-20250308-017,DIST-035,REP-039,HCP-0944,PRD-CARD-01,57,297,0.05,16082,2025-03-08,Institution
INV-20250328-011,DIST-031,REP-020,HCP-0951,PRD-CARD-01,11,297,0.07,3038,2025-03-28,Retail
INV-20250307-016,DIST-031,REP-032,HCP-0954,PRD-GI-02,73,187,0.05,12968,2025-03-07,Retail
INV-20250310-016,DIST-027,REP-055,HCP-0956,PRD-GI-01,20,76,0.03,1474,2025-03-10,Retail
INV-20250325-009,DIST-022,REP-022,HCP-0964,PRD-CARD-02,24,238,0.04,5483,2025-03-25,Stockist
INV-20250318-013,DIST-037,REP-022,HCP-0964,PRD-CARD-01,7,297,0.06,1954,2025-03-18,Retail
INV-20250321-013,DIST-034,REP-045,HCP-0966,PRD-DIAB-01,17,102,0.04,1664,2025-03-21,Institution
INV-20250317-011,DIST-033,REP-030,HCP-0974,PRD-CARD-03,27,578,0.03,15137,2025-03-17,Retail
INV-20250326-005,DIST-016,REP-032,HCP-0980,PRD-CARD-01,24,297,0.10,6415,2025-03-26,Institution
INV-20250305-010,DIST-018,REP-042,HCP-0985,PRD-GI-03,4,459,0.08,1689,2025-03-05,Stockist
INV-20250308-018,DIST-039,REP-059,HCP-0989,PRD-GI-02,70,187,0.06,12304,2025-03-08,Hospital
INV-20250319-014,DIST-005,REP-023,HCP-0992,PRD-DIAB-02,19,408,0.10,6976,2025-03-19,Retail
INV-20250303-013,DIST-004,REP-020,HCP-0993,PRD-RESP-02,10,272,0.09,2475,2025-03-03,Institution
INV-20250312-008,DIST-013,REP-033,HCP-1004,PRD-RESP-01,14,127,0.03,1724,2025-03-12,Hospital
INV-20250304-011,DIST-039,REP-027,HCP-1006,PRD-GI-03,26,459,0.05,11337,2025-03-04,Stockist
INV-20250308-019,DIST-039,REP-047,HCP-1010,PRD-CARD-01,1,297,0.05,282,2025-03-08,Retail
INV-20250303-014,DIST-002,REP-032,HCP-1011,PRD-GI-02,73,187,0.08,12558,2025-03-03,Stockist
INV-20250311-011,DIST-019,REP-016,HCP-1012,PRD-DIAB-02,55,408,0.08,20644,2025-03-11,Stockist
INV-20250318-014,DIST-013,REP-014,HCP-1028,PRD-GI-01,26,76,0.06,1857,2025-03-18,Retail
INV-20250315-011,DIST-031,REP-025,HCP-1033,PRD-GI-02,16,187,0.12,2632,2025-03-15,Stockist
INV-20250315-012,DIST-018,REP-015,HCP-1034,PRD-RESP-01,56,127,0.04,6827,2025-03-15,Stockist
INV-20250324-009,DIST-023,REP-030,HCP-1035,PRD-DIAB-01,28,102,0.05,2713,2025-03-24,Hospital
INV-20250318-015,DIST-034,REP-030,HCP-1036,PRD-DIAB-03,18,1062,0.07,17777,2025-03-18,Retail
INV-20250312-009,DIST-012,REP-022,HCP-1042,PRD-RESP-02,36,272,0.06,9204,2025-03-12,Retail
